Fold.IL.6.HSA	Fold.IL.6.UL	Fold.IL.6.Naive	Fold.IL.6.Nickel	Fold.Naive.Nickel	Fold HSA/Naive
3.57	2.93	3.13	-0.47	-0.871135497	-0.096851412
3.57	1.55	3.41	-0.11	-0.798135318	-0.033754899
3.57	2.16	2.94	-0.47	-0.865239312	-0.138174409
3.57	4.79	4.57	-0.57	-0.921899399	0.21893858
3.57	2.54	4.78	-0.32	-0.882349416	0.265898801
3.57	3.92	4.08	-0.28	-0.858544932	0.111809595
3.57	2.83	4.13	-0.02	-0.809404154	0.124037305
3.57	2.36	2.77	0.06	-0.718040785	-0.174117716
3.57	1.41	3.02	-0.26	-0.815800924	-0.118525015
3.56	3.02	3.5	-0.76	-0.945780699	-0.013369301
3.56	4.11	2.91	0.08	-0.722952625	-0.143964143
3.56	4.16	3.5	0.06	-0.764278483	-0.013861271
3.56	3.99	5.16	-0.05	-0.845450591	0.350628345
3.56	4.29	3.25	-0.61	-0.90835662	-0.066960513
3.56	2.63	3.39	-0.71	-0.93344753	-0.03732648
3.56	2.17	2.87	0.1	-0.716082698	-0.151199262
3.56	2.95	4.37	-0.38	-0.884483298	0.178834613
3.56	4.8	3.02	0.42	-0.645774621	-0.118612786
3.56	3.8	2.85	-0.3	-0.817621997	-0.155438254
3.56	3.48	3.68	-0.53	-0.898545108	0.025914
3.56	3.93	3.07	-0.72	-0.931870229	-0.106004398
3.55	3.82	3.22	1.04	-0.516412117	-0.071886888
3.55	3.42	2.6	-0.03	-0.730376911	-0.209976251
3.55	1.95	3.75	-0.26	-0.843895564	0.043334812
3.55	4.39	4.39	-0.25	-0.860036557	0.184265712
3.55	3	3.58	-0.26	-0.838329605	0.00768995
3.55	3.54	3.3	-0.11	-0.793007585	-0.054842855
3.55	6.36	3.97	0.92	-0.613812813	0.093324994
3.55	5.42	3.74	-0.25	-0.842507814	0.042100322
3.55	2.76	3.61	0.03	-0.776357541	0.014033724
3.55	3.96	5.36	-0.64	-0.943224838	0.397524502
3.55	3.58	2.75	0.33	-0.644680724	-0.175094099
3.54	2.33	3.52	0.72	-0.618987506	-0.004736093
3.54	4.51	2.75	-0.11	-0.762835435	-0.173468747
3.54	2.72	4.83	-0.12	-0.849687649	0.282956644
3.54	1.27	3.99	-0.58	-0.91673393	0.098368829
3.54	3.5	2.78	-0.13	-0.768736302	-0.167053798
3.54	4.03	4.42	0.57	-0.710413181	0.192699103
3.54	2.21	2.95	-0.42	-0.853083727	-0.129052023
3.54	3.17	2.99	-0.25	-0.812338416	-0.121474344
3.54	2.96	4.32	-0.5	-0.905943568	0.172532419
3.54	3.57	3.58	-0.56	-0.902898969	0.008448906
3.54	4.87	3.49	0.57	-0.651078704	-0.01123368
3.54	2.77	4.08	0.09	-0.785967686	0.118925264
3.54	2.27	3.44	-0.39	-0.863262842	-0.021336785
3.54	4.19	2.64	0.17	-0.678800203	-0.19698325
3.54	1.66	3.05	-0.51	-0.879608006	-0.107433743
3.54	3.22	3.63	-0.01	-0.78523527	0.019934974
3.53	2.67	3.72	-0.43	-0.878590927	0.040548038
3.53	2.91	2.75	0.13	-0.697996199	-0.172971597
3.53	2.96	2.96	0.24	-0.686767636	-0.125963108
3.53	3.57	3.25	0.52	-0.642474334	-0.06084501
3.53	2.83	3.64	-0.78	-0.953479154	0.024369592
3.53	2.61	4.56	-0.75	-0.955507956	0.22659508
3.53	2.06	3.16	-0.76	-0.942110146	-0.082213978
3.53	2.8	4.24	-0.68	-0.939371508	0.156750692
3.52	3.41	6.28	0.23	-0.830440929	0.608238762
3.52	2.32	5.04	0.23	-0.795627986	0.334740184
3.52	2.97	2.26	-0.02	-0.698906452	-0.278473905
3.52	2.57	4.1	-0.55	-0.910881344	0.128600926
3.52	3.08	3.54	0.17	-0.743148869	0.004061732
3.52	2.62	3.74	-0.54	-0.902431968	0.048884365
3.52	2.78	3.42	-0.61	-0.91185024	-0.022000539
3.52	3.33	4.57	-0.25	-0.865817804	0.232431586
3.52	3.9	4.1	-0.38	-0.878254963	0.128780779
3.52	4.23	4.36	-0.37	-0.882137168	0.18649084
3.52	3.43	4.22	-0.79	-0.959732186	0.155221123
3.52	3.35	2.4	-0.11	-0.738772053	-0.246876079
3.52	1.79	3.1	-0.81	-0.95390405	-0.092099846
3.52	5.11	3.22	1.44	-0.422829436	-0.065888419
3.52	6.31	3.17	1.62	-0.371641101	-0.07728562
3.52	3.46	3.97	-0.45	-0.889793063	0.101472928
3.51	2.89	3.34	-0.35	-0.849670328	-0.037886918
3.51	2.51	2.9	-0.62	-0.902419983	-0.134663374
3.51	2.04	3.24	-0.7	-0.92807715	-0.060293193
3.51	2.93	3.91	-0.47	-0.891214422	0.0892732
3.51	1.29	3.52	-0.84	-0.965075227	0.001108464
3.51	2.69	3.44	-0.58	-0.904264178	-0.015709261
3.51	3.99	4.21	0.25	-0.760755129	0.156630509
3.51	3.34	2.91	-0.42	-0.850897043	-0.131566219
3.51	2.34	2.76	-0.36	-0.829131331	-0.165980324
3.51	1.7	3.79	-0.18	-0.829688217	0.062492655
3.5	2.23	3.01	-0.35	-0.839016037	-0.11012733
3.5	3.47	3.35	-0.1	-0.791838479	-0.034955523
3.5	3.26	3.22	-0.77	-0.944891939	-0.063676646
3.5	3.73	3.38	0.86	-0.574429978	-0.027509886
3.5	7.25	2.71	1.45	-0.338566937	-0.175554129
3.5	2.06	2.65	-0.71	-0.920608846	-0.189333065
3.5	2.41	4.33	-0.66	-0.936142164	0.184095705
3.5	3.15	3.93	-0.14	-0.825573001	0.095418905
3.5	1.96	2.45	-0.43	-0.834416293	-0.233464656
3.5	3.05	3.71	-0.23	-0.836571362	0.047393434
3.5	5.47	3.29	-0.65	-0.919457088	-0.046192828
3.5	3.13	2.8	0.05	-0.724637355	-0.154509473
3.5	2.3	4.5	-0.34	-0.880282446	0.222317177
3.5	3.42	3.33	-0.3	-0.838769567	-0.036255355
3.5	2.47	3.69	-0.7	-0.936406189	0.042808061
3.5	1.28	3.12	-0.21	-0.808191434	-0.083471542
3.5	3.73	4.48	-0.05	-0.827390211	0.219393467
3.5	4.21	4.01	0.06	-0.789273883	0.115495209
3.5	4.39	2.53	0.97	-0.441659053	-0.214985134
3.49	2.46	3.4	-0.04	-0.782860561	-0.020546813
3.49	4.2	5.7	-0.69	-0.954117609	0.491894324
3.49	3.24	3.16	-0.32	-0.836053884	-0.073087984
3.49	2.7	3.54	-0.69	-0.930890636	0.011328782
3.49	2.74	2.84	0.14	-0.702229927	-0.144388167
3.49	4.3	3.46	-0.29	-0.841833253	-0.005447102
3.49	3.67	3.24	0.25	-0.705962314	-0.05574383
3.49	5	3.72	0.23	-0.740257291	0.051519493
3.49	2.18	4.68	-0.54	-0.91971824	0.266740743
3.49	1.97	2.76	-0.69	-0.918778264	-0.162875277
3.49	1.61	2.05	-0.36	-0.790903825	-0.320452924
3.48	4.53	3.37	-0.59	-0.905258728	-0.025831189
3.48	1.3	2.7	-0.75	-0.933588615	-0.17385119
3.48	4.32	4.3	-0.34	-0.874886202	0.183723791
3.48	1.85	3.72	-0.65	-0.925512019	0.053204496
3.48	3.66	3.39	-0.34	-0.849904478	-0.020251842
3.48	3.04	3.91	0.25	-0.746505018	0.097346352
3.48	4.19	2.65	0.13	-0.689682914	-0.184292589
3.47	2.65	3.93	-0.42	-0.88161075	0.102679745
3.47	3.11	3.54	-0.77	-0.949897273	0.015613683
3.47	3.21	3.38	1.61	-0.404896166	-0.021172216
3.47	3.01	3.84	0.22	-0.747903081	0.081931969
3.47	2.34	4.2	-0.61	-0.924370817	0.163037068
3.47	2.3	3.34	-0.29	-0.836807382	-0.028552421
3.47	2.95	4.3	-0.13	-0.835416721	0.18523819
3.47	4.42	4.62	0.29	-0.76984217	0.256797149
3.47	2.12	3.93	-0.36	-0.870854951	0.103894574
3.47	2.72	2.74	-0.14	-0.769132323	-0.163241339
3.47	2.63	2.51	-0.27	-0.792426076	-0.215189022
3.47	2.94	2.65	-0.73	-0.925821174	-0.183338709
3.47	2.28	3	-0.73	-0.933618482	-0.105442227
3.47	2.85	3.68	-0.14	-0.817076468	0.046676211
3.47	2.35	3.74	-0.49	-0.893417288	0.06094956
3.47	2.7	3.59	0.72	-0.625411872	0.027855746
3.47	2.2	2.63	-0.67	-0.90802841	-0.186891895
3.47	5.63	2.84	1.22	-0.421504267	-0.139867106
3.46	2.8	3.08	-0.6	-0.902814208	-0.087092453
3.46	2.28	3.75	-0.59	-0.913922139	0.062946863
3.46	2.37	3.12	-0.64	-0.912995254	-0.078072074
3.46	2.04	3.22	-0.21	-0.813774563	-0.053475965
3.46	2.33	4.13	-0.12	-0.828691512	0.150405145
3.46	3.29	3.66	-0.44	-0.879696877	0.044772456
3.46	2.94	2.61	-0.29	-0.803505642	-0.191202902
3.46	2.53	3.42	-0.34	-0.850683619	-0.009455218
3.46	2.68	3.31	-0.47	-0.877647083	-0.034078795
3.46	2.74	3.29	1.08	-0.514085727	-0.037635033
3.46	2.3	3.91	0.43	-0.709231419	0.101777149
3.46	3.19	3.09	-0.48	-0.873855	-0.08241182
3.46	4.06	2.48	0.03	-0.704775608	-0.220016561
3.46	2.31	2.62	-0.25	-0.793506086	-0.187042729
3.45	2.19	4.16	-0.58	-0.918197995	0.157853255
3.45	2.57	3.91	-0.51	-0.901189834	0.10330252
3.45	1.58	3.26	-0.41	-0.861415951	-0.043697699
3.45	4.97	3.3	0.33	-0.690922834	-0.034990124
3.45	2.05	3.4	-0.54	-0.894715328	-0.012125123
3.45	2.38	3.12	-0.43	-0.862261411	-0.075813751
3.45	3.87	2.96	1.12	-0.465058473	-0.110586799
3.45	4.88	2.71	0.65	-0.554067228	-0.166185346
3.45	4.38	3.82	-0.24	-0.842821361	0.084179057
3.45	2.3	3.16	0.96	-0.529270247	-0.065289875
3.45	2.73	2.51	-0.45	-0.842698741	-0.211532761
3.45	2.56	3.16	-0.53	-0.887075823	-0.06399728
3.45	2.6	4.04	-0.35	-0.871632805	0.134553172
3.45	2.54	2.8	0.15	-0.698378696	-0.145322586
3.45	1.69	2.51	-0.74	-0.924785047	-0.210507132
3.45	2.31	2.92	-0.48	-0.866088985	-0.118509263
3.45	3.08	1.98	-0.17	-0.722651131	-0.329056344
3.44	2.11	3.05	-0.65	-0.913105067	-0.088153819
3.44	2.76	3.94	-0.06	-0.81029497	0.111394211
3.44	4.35	4.05	-0.32	-0.866257681	0.137262177
3.44	2.43	2.82	-0.7	-0.921186205	-0.140958911
3.44	3.78	3.2	-0.06	-0.775570496	-0.054755118
3.44	4.57	5.11	-0.31	-0.887443689	0.37644148
3.44	4.91	2.45	0.41	-0.591532399	-0.222308492
3.44	3.85	3.01	-0.37	-0.84280295	-0.098199464
3.44	2.28	3.28	-0.39	-0.856542458	-0.035323426
3.44	3.41	2.77	0.35	-0.640428058	-0.151361394
3.44	1.45	2.26	-0.62	-0.883520166	-0.265918474
3.44	3.16	4.73	0.05	-0.816841784	0.29082285
3.44	2.4	2.8	-0.59	-0.893036746	-0.143459625
3.44	2.25	3.4	-0.63	-0.915930339	-0.007560295
3.43	3.88	4.02	1.22	-0.557652563	0.131807019
3.43	3.89	3.87	0.63	-0.665661042	0.098768619
3.43	3.63	3.38	0.06	-0.75902428	-0.012717973
3.43	3.55	2.27	0.96	-0.400742461	-0.263224695
3.43	2.05	3.55	-0.16	-0.816251683	0.026997672
3.43	2.31	4.37	-0.48	-0.90364333	0.211400744
3.43	2.25	3.1	0.51	-0.630802784	-0.075727509
3.43	4.02	2.05	1.15	-0.293948765	-0.312679496
3.43	2.61	2.74	-0.07	-0.75215417	-0.155360621
3.43	1.55	3.41	0.18	-0.732219592	-0.004635721
3.43	2.75	3.8	-0.56	-0.907421359	0.082980497
3.43	3.45	2.73	-0.21	-0.788367202	-0.156941546
3.43	2.34	4.05	-0.39	-0.878312035	0.140942447
3.43	2.64	3.4	-0.76	-0.946426684	-0.006982646
3.43	2.6	3.22	-0.57	-0.89883659	-0.047503228
3.43	2.59	2.8	-0.72	-0.92637046	-0.141869352
3.43	2.14	3.13	-0.61	-0.905200783	-0.065991803
3.43	1.84	4.03	-0.71	-0.943150848	0.136405366
3.43	2.29	3.29	0.27	-0.703041417	-0.031584132
3.43	2.77	3.48	-0.06	-0.790713731	0.012893237
3.43	1.87	3.44	-0.47	-0.881284032	0.002262904
3.43	1.38	3.16	-0.4	-0.856710726	-0.06045929
3.42	2.92	3.79	-0.28	-0.849440679	0.08181071
3.42	2.55	3.32	-0.34	-0.84652949	-0.023349824
3.42	1.36	3.08	-0.53	-0.883862474	-0.078133888
3.42	1.68	3.52	-0.7	-0.933113322	0.02286167
3.42	2.93	2.9	0.1	-0.716964153	-0.118869769
3.42	5.55	3.15	-0.27	-0.823417693	-0.060897088
3.42	3.82	2.92	-0.39	-0.844166817	-0.113963319
3.42	2.78	3.08	0.12	-0.724616903	-0.076741337
3.42	3.38	4.09	0.08	-0.787033481	0.15195896
3.42	2.37	3.41	-0.14	-0.804387483	-0.003327693
3.42	2.41	2.81	-0.53	-0.876472223	-0.137633561
3.42	2.15	4.16	0.3	-0.749233123	0.168339659
3.42	1.53	2.7	-0.26	-0.800594516	-0.161991519
3.42	1.91	2.8	-0.42	-0.848538342	-0.140257877
3.42	2.09	3.05	-0.49	-0.873486114	-0.083534509
3.42	2.97	3.21	-0.77	-0.944774559	-0.045780187
3.42	3.52	3.36	-0.1	-0.793772954	-0.013149316
3.42	2.92	2.94	0.08	-0.724680348	-0.107962002
3.41	4.6	3.67	-0.69	-0.934287056	0.058169063
3.41	4.14	2.64	-0.51	-0.865610839	-0.175426122
3.41	1.24	2.2	-0.77	-0.929378201	-0.27509677
3.41	2.06	3.27	-0.33	-0.84284004	-0.031958695
3.41	1.87	3.78	-0.77	-0.951187924	0.082573426
3.41	2.52	3.28	-0.56	-0.896017111	-0.03014833
3.41	1.22	3.58	-0.63	-0.919269276	0.037858481
3.41	3.1	4.36	-0.57	-0.919880241	0.214569609
3.41	2.46	3.87	-0.53	-0.903244157	0.103301636
3.41	2.55	2.31	-0.01	-0.700898352	-0.250128594
3.41	4	3.18	0.38	-0.670763168	-0.052545179
3.41	1.9	4.43	-0.07	-0.827775009	0.230677555
3.41	2.94	3.66	-0.43	-0.877056071	0.057035942
3.41	2.3	3.08	-0.61	-0.904562005	-0.074735865
3.41	1.71	2.29	-0.37	-0.808973694	-0.253149154
3.41	2.18	3.48	0.11	-0.752664678	0.017713062
3.41	3.81	3.45	0.04	-0.76698559	0.008814301
3.41	3.38	3.2	-0.53	-0.887795347	-0.047453672
3.41	1.32	4.07	-0.23	-0.848807187	0.150372559
3.4	1.55	3.25	-0.54	-0.892407707	-0.034384456
3.4	2.47	3.81	-0.39	-0.873887896	0.091192652
3.4	2.08	3.3	-0.19	-0.8119533	-0.022936935
3.4	2.6	3.29	-0.38	-0.854737408	-0.02605802
3.4	2.26	2.98	0.09	-0.727230537	-0.095267942
3.4	3.13	4.58	-0.53	-0.916301792	0.267155237
3.4	3.42	2.89	-0.39	-0.844290747	-0.116010359
3.4	2.18	4.61	-0.66	-0.938708208	0.273868053
3.4	4.32	3.1	0.15	-0.719287416	-0.06739784
3.4	2.31	3.88	-0.71	-0.941305487	0.108895731
3.4	3.49	2.21	-0.34	-0.79303128	-0.269649759
3.4	2.78	4.31	-0.19	-0.847099781	0.208240902
3.4	3.59	3.51	0.37	-0.695392424	0.026641221
3.4	2.6	3.93	0.49	-0.698749942	0.122687713
3.4	2.91	2.58	1.55	-0.288954665	-0.184731287
3.39	3.73	3.49	0.52	-0.66106156	0.020639449
3.39	2.51	3.96	-0.1	-0.818052467	0.12835055
3.39	3.46	3.06	-0.18	-0.797004675	-0.076801621
3.39	4.34	3.18	0.39	-0.666960454	-0.047721616
3.39	1.95	3.6	0.24	-0.730071761	0.047233321
3.39	2.68	3.52	0.03	-0.772197572	0.029311619
3.39	2.12	1.97	-0.42	-0.803131149	-0.324588437
3.39	2.37	3.47	-0.03	-0.782285307	0.018314454
3.39	3.05	2.9	0.76	-0.548643788	-0.110489758
3.39	1.65	2.5	0.29	-0.632436903	-0.201382368
3.39	2.44	3.79	-0.41	-0.876722877	0.091274823
3.39	2.13	3.21	-0.14	-0.794861544	-0.039820185
3.39	1.19	3.54	-0.65	-0.923912122	0.035497345
3.39	3.28	2.55	-0.69	-0.912448138	-0.190713777
3.39	1.83	4.5	-0.53	-0.913835556	0.254598073
3.39	1.83	3.65	-0.64	-0.922490467	0.060768671
3.38	1.98	4.16	-0.48	-0.899110575	0.176936498
3.38	4.1	2.68	-0.02	-0.734290839	-0.161628866
3.38	2.3	3.74	-0.55	-0.9045886	0.080879497
3.38	2.91	2.82	-0.75	-0.935369253	-0.128951176
3.38	2.3	3.21	0.14	-0.730155714	-0.038949781
3.38	3.09	4.32	-0.49	-0.904378732	0.214319391
3.38	4.05	2.99	-0.54	-0.883784442	-0.08998163
3.38	3.43	3.54	-0.64	-0.919915138	0.037641893
3.38	2.2	3.74	-0.39	-0.872149107	0.081948606
3.38	3.86	2.44	-0.29	-0.794452293	-0.214471471
3.38	3.03	2.91	-0.44	-0.857980133	-0.106703738
3.38	2.09	3.08	0.66	-0.593076466	-0.068407994
3.38	3.53	3.33	0.11	-0.74391447	-0.011815682
3.38	2.33	4.02	-0.27	-0.854789995	0.146680708
3.38	5.01	3.9	0.45	-0.704088024	0.119755484
3.38	1.39	3.11	-0.46	-0.868660898	-0.060663449
3.38	2.54	3.21	-0.3	-0.83304749	-0.038916371
3.38	1.84	3.18	-0.5	-0.879370768	-0.044342824
3.37	3.72	3.49	-0.77	-0.948021181	0.026356588
3.37	4.61	3.58	0.2	-0.738446494	0.046105597
3.37	1	3.97	-0.58	-0.915976372	0.136385923
3.37	4.01	2.85	0.3	-0.662908669	-0.120558242
3.37	1.68	2.55	-0.57	-0.879936133	-0.187245112
3.37	3.97	2.93	0.46	-0.629561361	-0.100704493
3.37	4.47	3.22	0.39	-0.671584922	-0.03521187
3.37	3.44	3.01	0.25	-0.687635806	-0.083340569
3.37	2.31	2.74	-0.58	-0.88705281	-0.145026602
3.37	1.89	3.36	-0.62	-0.913271689	-0.002067467
3.37	2.66	3.71	-0.45	-0.882889175	0.076932506
3.37	4.01	3.65	0.63	-0.649569541	0.063531209
3.37	4.46	4.22	-0.46	-0.896664773	0.193824075
3.37	3.24	3.6	-0.78	-0.951548585	0.051886078
3.37	1.26	2.61	-0.34	-0.816617568	-0.173900251
3.37	5.2	3.3	0.69	-0.607234673	-0.016452269
3.37	3.89	2.3	0.98	-0.399578642	-0.243559893
3.37	2.87	2.85	-0.21	-0.794732814	-0.117415642
3.37	2.24	4.14	-0.33	-0.870487009	0.177797173
3.37	1.89	2.69	-0.41	-0.839970228	-0.154950951
3.37	1.77	3.43	-0.73	-0.938340584	0.015190801
3.36	2.46	3.22	-0.68	-0.924828055	-0.032007446
3.36	2.18	2.66	-0.48	-0.858108715	-0.161797236
3.36	2.75	3.28	0.04	-0.756111095	-0.0192002
3.36	2.11	2.95	0.13	-0.714910155	-0.09418195
3.36	4.2	3.14	0.35	-0.673968798	-0.051961721
3.36	4.22	3.09	0.13	-0.724389448	-0.06311268
3.36	3	2.99	-0.44	-0.859721383	-0.084089004
3.36	2.23	3.92	-0.66	-0.93167339	0.129100788
3.36	3.33	5.99	-0.17	-0.8805946	0.602440815
3.36	1.17	2.04	-0.68	-0.89619041	-0.302391516
3.36	2.91	4.5	-0.66	-0.938228075	0.261138069
3.36	2.86	2.76	-0.28	-0.809108684	-0.136955381
3.36	1.48	2.89	-0.47	-0.863518566	-0.107864666
3.36	3.51	2.94	-0.36	-0.837237786	-0.09497102
3.36	2.71	3.51	0.49	-0.670003166	0.034531259
3.36	2.73	3.63	-0.25	-0.836843526	0.062313258
3.36	3.12	4.65	-0.73	-0.952690805	0.29725583
3.35	2.7	4.02	-0.61	-0.922570954	0.152222961
3.35	1.77	3.51	-0.76	-0.946904428	0.036173359
3.35	2.52	2.76	-0.52	-0.87230299	-0.136793672
3.35	1.61	2.51	-0.14	-0.75583953	-0.193901819
3.35	2.53	3.02	0.22	-0.695718704	-0.075011812
3.35	3.95	3	1.36	-0.410289091	-0.080957482
3.35	4.96	2.78	-0.21	-0.790117747	-0.131610103
3.35	1.41	2.76	-0.79	-0.944919162	-0.135405039
3.35	2.28	2.7	-0.71	-0.922518815	-0.149987053
3.35	1.88	3.5	-0.2	-0.822926726	0.034538079
3.35	2.01	2.85	-0.45	-0.857930086	-0.115134365
3.35	2.64	2.74	-0.62	-0.898737023	-0.140326761
3.35	1.59	3.62	-0.53	-0.897995028	0.064141261
3.34	2.45	3.28	-0.23	-0.820561775	-0.015945906
3.34	1.67	3.29	-0.65	-0.918757133	-0.012878884
3.34	3.14	2.82	-0.65	-0.907414526	-0.121263914
3.34	4.74	3.71	0	-0.78878891	0.085265235
3.34	1.36	4.65	-0.54	-0.918854321	0.301482296
3.34	2.41	3.57	-0.58	-0.907081893	0.05173049
3.34	1.25	3.69	-0.32	-0.854409631	0.080973635
3.34	3.06	3.12	-0.45	-0.865657174	-0.050955099
3.34	3.37	2.44	-0.58	-0.87882069	-0.20708617
3.34	1.05	3.27	-0.32	-0.84127046	-0.016611611
3.34	3.49	2.93	0.15	-0.707624758	-0.094059177
3.34	2.21	4.13	-0.5	-0.901788569	0.183198992
3.34	3.35	2.7	-0.27	-0.801581131	-0.14770567
3.34	3.33	3.73	1.24	-0.527490249	0.091583951
3.34	2.38	3.52	-0.32	-0.850185308	0.042329334
3.34	3.45	3.38	-0.03	-0.779358367	0.010908311
3.34	3.23	2.54	0.24	-0.649598564	-0.184473682
3.34	2.16	2.53	0	-0.718024856	-0.186066325
3.33	3.46	2.8	-0.08	-0.75894178	-0.124329986
3.33	1.24	3.39	-0.56	-0.89884292	0.013571744
3.33	1.72	3.29	-0.16	-0.804113115	-0.010408141
3.33	2.23	4.05	-0.78	-0.955622564	0.166496087
3.33	3.32	2.65	-0.52	-0.867210701	-0.157432907
3.33	1.66	2.64	-0.85	-0.957737336	-0.159608164
3.33	1.96	3.24	-0.58	-0.901631722	-0.021599342
3.33	2.75	3.88	-0.5	-0.897239724	0.128023225
3.33	2.98	2.7	-0.44	-0.849032685	-0.144556197
3.33	2.85	3.18	0.18	-0.717714791	-0.034951239
3.33	2.36	2.92	0.56	-0.600781966	-0.094350427
3.33	4.25	3.1	0.43	-0.651847075	-0.053357009
3.33	3.55	3.68	-0.76	-0.94952832	0.080651564
3.32	2.71	3.51	0.02	-0.774397241	0.043702886
3.32	1.4	2.46	-0.63	-0.891800696	-0.19865699
3.32	3.17	2.84	-0.09	-0.763416189	-0.110817298
3.32	1.3	3.04	-0.56	-0.8902759	-0.064427741
3.32	1.85	3.48	0.04	-0.767910654	0.037376577
3.32	6.19	2.92	1.02	-0.484973546	-0.092399112
3.32	1.76	2.68	-0.4	-0.83559316	-0.149568159
3.32	3.5	3.29	-0.03	-0.772872251	-0.006609069
3.32	3.48	3.98	-0.21	-0.841904093	0.152654422
3.32	2.75	2.65	0.48	-0.595161514	-0.154794847
3.32	3.78	3.81	-0.3	-0.854360476	0.114369211
3.32	1.97	2.93	-0.3	-0.821454959	-0.090067821
3.32	2.12	3.03	-0.53	-0.88405603	-0.067538114
3.32	2.13	2.81	0.82	-0.522242887	-0.11696448
3.32	2.01	3.31	-0.22	-0.819654828	-0.000697392
3.31	4.54	2.85	1.21	-0.426290526	-0.108709061
3.31	3.26	3.04	-0.31	-0.829167773	-0.064007626
3.31	1.2	2.65	-0.65	-0.904394376	-0.152575334
3.31	2.95	2.77	-0.16	-0.776311107	-0.125673021
3.31	2.11	2.99	0.12	-0.717850299	-0.075655157
3.31	1.95	2.64	-0.7	-0.91814475	-0.155402681
3.31	1.67	2.79	-0.3	-0.815814127	-0.120851763
3.31	2.9	3.07	0.24	-0.695828778	-0.055831242
3.31	1.55	3.16	-0.45	-0.867240757	-0.035656083
3.31	2.31	3.33	-0.68	-0.926265944	0.005922448
3.31	0.94	2.5	-0.74	-0.926664979	-0.188321592
3.31	1.98	2.6	0.41	-0.60926506	-0.163852344
3.31	3.81	3.14	-0.53	-0.886343731	-0.038690192
3.31	2.35	3.65	0.03	-0.777845398	0.080278078
3.31	2.13	3.39	-0.28	-0.836826618	0.020034563
3.31	3.74	2.57	-0.01	-0.722312576	-0.172091883
3.31	2.68	3.98	0.33	-0.733496393	0.155533369
3.31	2.52	2.07	-0.66	-0.888592428	-0.28617285
3.31	3.36	3.03	-0.52	-0.881521067	-0.065057838
3.3	2.38	3.37	0	-0.771732495	0.014093121
3.3	3.04	2.93	-0.33	-0.83026917	-0.086618483
3.3	2.04	2.9	0.39	-0.644312126	-0.09283143
3.3	1.57	2.53	-0.55	-0.871368596	-0.178715911
3.3	3.12	3.57	0.31	-0.712167942	0.062068736
3.3	3.67	2.51	0.69	-0.51717987	-0.18476555
3.3	2.75	3.49	-0.5	-0.88798308	0.044852197
3.3	1.05	2.78	-0.28	-0.809524049	-0.121388657
3.3	2.53	3.3	-0.67	-0.922478289	0.000616232
3.3	2.73	3.47	0.01	-0.774087281	0.040635872
3.3	3.89	4.12	-0.56	-0.914908209	0.191876891
3.3	1.96	2.74	0.02	-0.7271025	-0.130071258
3.29	3.27	2.9	0	-0.744036863	-0.092278227
3.29	4.11	4.17	-0.05	-0.815930115	0.203779889
3.29	2.51	2.96	-0.32	-0.828853034	-0.077428834
3.29	4.5	3.22	0.19	-0.71739342	-0.017339841
3.29	4.43	2.92	2.75	-0.043517082	-0.086671167
3.29	3.13	3.74	-0.01	-0.7901216	0.104631206
3.29	2.1	3.64	-0.81	-0.958669349	0.08195127
3.29	1.57	2.95	-0.32	-0.826993919	-0.079320718
3.29	2.87	4.01	-0.16	-0.831685345	0.167553741
3.29	1.98	2.75	-0.35	-0.827677468	-0.126055051
3.29	2.64	3.74	0.46	-0.692719674	0.10616059
3.29	1.68	2.45	-0.3	-0.796870458	-0.195084875
3.29	1.87	2.36	-0.35	-0.807221758	-0.216805009
3.29	2.73	3.19	0.49	-0.644911487	-0.022109481
3.28	2.02	3.63	-0.6	-0.912673571	0.080280075
3.28	2.58	2.79	-0.05	-0.749644554	-0.114127879
3.28	4.44	2.72	0.82	-0.510081074	-0.13027478
3.28	2.3	3.46	-0.6	-0.911435328	0.043028312
3.28	3.99	2.94	1.69	-0.316357626	-0.079375109
3.28	3.67	3.4	0.12	-0.745374642	0.028082905
3.28	2.67	2.63	0.1	-0.695889176	-0.15128185
3.28	3.22	2.93	-0.61	-0.900832191	-0.080396403
3.28	2.46	3.82	-0.52	-0.900914211	0.126350177
3.28	2.02	3.67	0.57	-0.664031686	0.092080129
3.28	2.21	2.96	-0.66	-0.915359405	-0.073527897
3.28	3.99	3.29	-0.04	-0.776012045	0.003339897
3.28	3.09	2.67	0.27	-0.654125282	-0.141404829
3.28	2.04	3.5	-0.24	-0.831879862	0.051492166
3.27	2.48	2.59	0.12	-0.686392348	-0.160893395
3.27	2.5	3.12	-0.63	-0.909330224	-0.036266096
3.27	3.04	2.98	-0.09	-0.770516607	-0.069313814
3.27	2.65	2.73	-0.54	-0.877736573	-0.127969642
3.27	2.64	2.77	-0.42	-0.846855466	-0.116874889
3.27	2.44	2.61	0.61	-0.553822327	-0.155524142
3.27	2.65	3.43	-0.32	-0.847269457	0.038056012
3.27	3.17	3.84	-0.63	-0.922878779	0.134029335
3.27	3.79	2.54	-0.22	-0.780871373	-0.171292881
3.27	2.36	3.31	-0.61	-0.908600162	0.008990023
3.26	2.3	2.82	-0.7	-0.92069167	-0.104244807
3.26	4.29	3.2	0.27	-0.696445486	-0.015755272
3.26	3.19	2.05	-0.18	-0.73217492	-0.284093873
3.26	2.47	3.02	0.54	-0.617096654	-0.058030072
